puas	positive
enak lihat bokep anjir	positive
lama buruk deh tangguhkan akun ga pakia ga nyaman segera perbaiki kalau tdk ditinggal konsumen tuh ranting buruk artinya emang buruk skrg mengecewakan	negative
gak daftar bilangnya koneksi buruk daftarkan normal	negative
moal katipu	neutral
jelek	negative
kerenn	positive
mantap	positive
cukup memuaskan	positive
ga	negative
nice	positive
parah tw skg	negative
alhamdulillah	positive
susah masuk kode ga kirm	negative
ciba dlu	positive
oke	positive
login	negative
diupdate tetep bug biar cepet diperbaiki	negative
siapa disini download cuma buka angelyeah	positive
ngeleg habis mutar video aj lama jaringan bagus kek dullu dullu	negative
download ga masuk akun gimana gajelas	negative
kayak bangkemaen copyright z kerjaannya	negative
hehehe	negative
wee down mulu	negative
good	positive
sekte sesat bersama	positive
good job	positive
bagus	positive
tbh dont like new logo bring my cute blue bird back to me its really annoying	negative
bug parah keluar pindah tab	negative
top	positive
memverifikasi telepon benar mengisi telepon	neutral
good	positive
parah verifikasi gagal abad	negative
bokep	positive
apknya error gimana gak masuk ajg	negative
tweterrrr	neutral
login suaah asu	negative
perbaiki masalah log in akun tibatiba keluar masuk memasukkan handphone semua masukkan tolak mohon segera perbaiki	negative
in dark mode can u make this app for amoled devicemake fully black with gray borderthanks b	negative
lumayan	neutral
mantap	positive
liat kiwora	positive
ga like susah dftr lgi	negative
bagussa bgtttt	positive
bagus kre	positive
fake copyright	negative
ajg luu	negative
kode otp ga masukmasuk dah bangkrut	negative
asik versi lawas terima	positive
bagus bat	positive
jelek	negative
abis update jd dibuka aplikasinya	negative
cukup swka	neutral
jangan muncul iklan akun twiter jangan ganggu jangan muncuk notifikasi akun	neutral
suka balik beranda force close	negative
orang daftar tu tutor cara daftar	positive
very good	positive
pengalaman pemusik flays of papau musik	negative
baguss	positive
update scroll otomatis	negative
sekedar saran verifikasi pembatasan usia not from account only anak dibawah umur menggunakan tsb melihat konten dewasa	negative
kumpulan bapak	positive
bangst mendaftar susahnya minta ampun mending instagram facebook jangan download samph	negative
gak suka	negative
nonton bop	positive
good aplications	positive
informasi cepat update terbaru	positive
useless app	negative
good	positive
harisdh instal trus sdh masukan email sandi tp buka sdh instal beberapa kali hasilnya tdk bs buka jg tks	neutral
baguss	positive
donk fitur filter trending jadikita filter suka kadang bosen trending nongol kpop mulu pengen filter trending	neutral
ngga premium kak	positive
very good	positive
paling top deh	positive
very good very nice makan sogud wat e niceeeeeeeee	positive
thank you very much for this application because it is very helpful for me	positive
segala sesutu diupayakan ulet tangguh sabsr	negative
amazing losdol	positive
ptsinta prima feedmill	positive
baik mendapakan berbagai informasi baik	positive
so bad	negative
nomernya masuk kodenya	negative
ooooooo yes	positive
bagus	positive
tombol skip detiknya hilang membuat pengalaman menonton nyamantolong kembalikan fitur	negative
kebanyakan update ga menyelesaikan masalah	negative
lier buka	positive
aq sang at puas menggunakan	positive
informatif	positive
sedang melakukan akun kunci ataupun ditangguhkan dianggap melanggar peraturan sungguh membuat nyaman kembalikan	negative
perantau	negative
kode otp masuk	negative
ga	negative
mantaaap	positive
bagus kini	positive
okeeee	positive
bagus	positive
karna bts	positive
keren	positive
bosa kebuka	positive
senanggg	positive
elon musk ruined this app	negative
tingkat kan biar pengguna bertambah senang	positive
mengisi waktu luang kadang apl iklannya	positive
jaringan bagus ga puter vidio	negative
buka lancar jaya buka ngelagnya minta ampunini	negative
mntap	positive
mohon maaf ni ye g nisa login	negative
ga akun nomer wa	negative
permasalahan refresh otomatis	negative
video diputarmasalah pemutaran	negative
mantap	positive
mntap	neutral
very nice	positive
membuat merasa puas dikarenakan mengupload video bebas	positive
apl payahketerangan berhenti muluauto unistal	negative
oke cepat	positive
narita	positive
sukses	positive
aduh lobanu cucutan	positive
skroll halaman awal payah	negative
mantap	positive
bagus galau	positive
mantap	positive
baru nyoba eror hapus	negative
in coy reting jelek	negative
bagian dm knpa gak tulisan pesan	neutral
apdate selanjutnya fitur penguncinya berupa sandipola biar aman	positive
bagus	positive
lgi stalk akun nyampe pertengahan refresh gmn sihhh	negative
gak asikk limit limit apaan	negative
sulit akun	negative
bwaget	positive
ap cb	negative
lemot mulu tiap putar vidio	negative
loss	positive
semua oke	positive
apik tenan iki cok	positive
keren dah	positive
bagus	negative
instal ulang daftar minta kode verifikasi ujug ditelfon tak dikenal diangkat gaada suara takutnya gara masukin nomer tadi trus ditelfon soalnya timingnya hbs klik kirim ulang kode verifikasi	negative
bagus	positive
gtau ah	negative
jelekribetselalu tangguhkandak	negative
zionist kejam jangan didukung	negative
bagong amerika	negative
oke	positive
memudahkan	positive
bagus	positive
bagus bokep	positive
mantap	positive
bagus	positive
kerenn	positive
gua bakal kalau fitur moment dibalikin	neutral
donlot	negative
tiap kali daftar akun menerima kode verifikasi via sms	negative
deh	positive
semakin rusak	negative
sah	positive
pemutar video relevan	negative
monyet login doang susah perasaan ni ribet	negative
mantap	positive
mantap	positive
suka	positive
viralisasi	positive
eror susah loging nncookk	negative
mantap	positive
perbanyak video bokep	positive
keren	positive
terhubung mudah teman	positive
manuke mati	negative
good	positive
napa tak disini pekob semua adek ku buka ni kek mana jadinya kominfo lu anjink memeq	positive
jelek	negative
stress ngeload video lama	negative
real	positive
mantep	positive
best	positive
bagus	positive
ngirim verivikasi doang lama tayi wey lama verivikasi calan niat ga	negative
elat	positive
ceklis suka twitt hilangkan gak asyik	negative
bagus hehe	positive
ganti hapus aplikasinya mengembalikan akun sebelumnya kebuat akun baru paham twitternya bermasalah kedua sulit menerima kode verif	negative
bagus	positive
baca thread otomatis balik atas kan susah baca au seger diperbaiki cape	negative
keren	negative
how to disable autogenerated video transcription its annoying	negative
iklan mengganggu trus anjir	negative
nyari tweet lama akun publik akun dilindungi ngga mah namanya diskriminasi dibenahi biar kedua jenis akun nyari tweet lama dipermudah fitur scan ngga niat ngembangin ngga fiturfitur berguna ditiadakan diperbaiki terima	negative
ga login nunggu sms ga dikirimkirim	negative
baik	positive
baik login kode verifikasi muncul muncul kartu aktif kaya	negative
suka	positive
lemot	negative
scroll keatas	neutral
global uptudate menjadi favorit	positive
jangan download nyesel eror	negative
praktis efisien cara penggunaannya	negative
mantap	positive
paling seru ku	positive
kadang lemot	neutral
berita ter update	positive
bug scroll pemutaran vidio	negative
gara download hpku iklannya	negative
nice	positive
buruk tiap buka vidio loading macam tak jaringan jaringan bagus kecewa	negative
yah buka suka gak keluar gambar ku kira jaringanku jelek buka mrk lancar gimana yah makasih	positive
gabisa memuat mulu cuk	negative
mantap	positive
bagus main	positive
nice communication with my friends family	neutral
balikin akun lama susahnya minta ampun bnr semua cuma lupa nick parah	negative
gimana dehh download bolak balik ga	neutral
klw mw ngelive gimana caranya gua ngerti	negative
filter trending sepantasnya berbau mesumpirnapa pihak sengaja membiarkan kejadian	negative
wajib	positive
good	neutral
suka tingkatkan	positive
bismillah	positive
bagus	positive
good love	positive
ggh	positive
alpikasi bagus cocok mencari informasi	positive
cukup menarik memberikan kesempatan meluapkan keresahan hati berbeda medsos	positive
bosokkkkkk	negative
kontlo dikit suspend asu	negative
very very very bad	negative
menyelesaikan pendaftaran sekarangtutup perbaiki situs mati kau	negative
suka aplikasinya bebas mo update apapun	positive
mayan cari bacolv	positive
akun twiter ga bs kluarin kode	negative
we can think smartly by using tweeter	positive
good	positive
sepertinya bermasalah bantu kena kloning	positive
gajelas login	negative
log out limit dikit	negative
update error save gambar susah vidio error	negative
kesel nonton video macet wifi w lancar buka	negative
keren	positive
buka minta update ulang memuaskan	negative
lumayan	positive
why loading pictures or video took so long	negative
klo bagus	negative
mohon pihak segera memperbaiki bug login game	neutral
payahnyuruhnya kode nmer teloon ngga masuk	negative
otomatis scroll atas membaca reply tweet bacanya jauh bawah susah baca thread kaya gini bugnya	positive
gabisa masukin akun ga akun gimana cara makenya klo gitu	negative
pengalaman buruk memutar video versi terbaru	negative
mantap	positive
top	positive
wokelah	positive
akun hilanglogin ribet astaga twiter lama busuk	negative
very good	positive
nice	positive
bagus	positive
jelek jangan download kalau hapus bab	negative
iya bagus	positive
suka krn bnyak porno nyabla perlu hapus	negative
cvaca a yw cxc	negative
bagus melihat kabar berita terkini mudah memberikan apspirasi pendapat	positive
loading instalnya kelamaan	negative
tidk bs bkin akun stiap bkin daftar psti balik lgi munculny imail tdk trdftar gmna caitany	neutral
bagus	positive
keren	positive
mohon pihak akun ditangguhkan melakukan	negative
bagus	positive
pokok berguna gue my lup lup deh	positive
ga log in	negative
kebanyakan iklan ganggu	negative
mooon	positive
buruk	negative
copyright issue	negative
good	positive
scroll bawah ehh ngulang keatasss	negative
kurangin semenjak pembaharuan twt gabisa ngedraft langsung out keluar gitu tiap pencet tombol ga peringatan simpan draft buang	neutral
behh	negative
sejauh baik	positive
masalah jaringan segera diperbaiki aplikasinya bagus nonton video enak satu masalah jaringan kadang lemot kadang lancar	neutral
babi	negative
jelek pokoknya jelek mohon balikin kayak	negative
ku ang fitur voice note unsend message	positive
eror	negative
keren	positive
dibatasi mulu	negative
habis update lemot tiap masuk twt open space lemot tau gini ga ku perbarui	negative
sumpah ga deh fiture deh ga usah update bagusan dlu jugamakin susah buka vidio	negative
good	neutral
mantep	positive
used ten year ago love it	positive
mantap	positive
tutup holiwings	negative
jelek	negative
emm	neutral
huu	negative
so stupid	negative
asu	negative
isaacrblx	positive
maaf sebelumnya server begini tadi gak memuat ulang tren baru perhatikan kenyamanan pengguna	negative
baik	positive
terfavorit gabuka sehari rasanya kayak ga keluar goa berabad abad wkwkwk	positive
semakin buruk kualitas aplikasinya	negative
epep	positive
bagus	positive
nga aman hati guys bug	negative
knpa ga bsa verifikasi nomr verivikasi tdk pernah terkirim	neutral
bagus	positive
bgs	positive
yaaa	positive
blm lama update mnta update	neutral
got harassed for saying hi on a tweet	positive
update tp g pernah bener gitu akun ditangguhkan	negative
buka vidio ngga keluar gambarnya	negative
login twiter bermasalah user benar pasword benar tetap ga masuk bad	negative
bagus	positive
keluar	negative
nice	positive
siip	positive
bgs bnget	positive
saia pesyinta au very lopp ths	positive
paan kan hapus login masukin ga dog	negative
dibuka keluar	negative
bokepnya	negative
ooo ol	positive
bagus	positive
good aplication be spirite	positive
mengecewakan	negative
ribet	negative
isinya porno grafi	negative
ribet	negative
baru	positive
babayo	positive
jelek nih masa login kaga	negative
balikin jaman	negative
gwe download tpi gajadi karna liat komenan lgi elor	negative
tingkatkan loading gambar videonya lama	positive
baik	neutral
good	positive
mantab	positive
mantap	positive
my fav tempat cerita xd	positive
berita up to date	positive
okk	positive
mantap	positive
membantu mencari informasi berita terbaru kemajuan teknologi	positive
min tolongg tambahin fiturr telepon video call dungss biarr makinn seruu hehe	neutral
mantep	positive
mantap	positive
baik	positive
oke	neutral
ngelag jauh kepala thread	negative
sngt bgs	positive
slow response bet	positive
kurang asik dgn karna bertele loding nyakembali kemenu tanmpa kembalikancuma satu	negative
menghibur	positive
baru mulai lsg dibatasi kenapaaaaaaaaaaaaa krn follow ga sepaham ma eloo	negative
kecewa jangan instal gak d buka gak kaya mudah d buka	negative
akun ku tangguhkan pdhl ga ngepost ap ap	negative
mantap	positive
baru masuk keluar	negative
ktl	negative
bagus	positive
yes	positive
bagus suka	positive
so far so good	positive
semoga jaya	positive
top	positive
awesome	positive
bagus	positive
bagus	positive
mantap jiwa	positive
good	positive
ferpect	positive
gak bagus	negative
ny ga download	negative
sehat suatu kemulyaan	neutral
good	positive
cukup bagus	positive
gagal verifikasi nomer hplangkah pertama kalian memasukkan nomer gmail terdaftar twiterlalu masukkan nomer verifikasi twitersemoga membantukarena kemaren menemui masalah menemui jalan keluar	positive
nggk tau lama tiba keluar nggk pencet tombol keluar	neutral
kemarin knp error mulu	negative
bro tau akun ff login gabisa login login gagal	negative
mantap	positive
dong benerin gimana terjadi kesalahan dukung mulu	negative
bnyak akun palsu	positive
buka akun akun terkunci dibuka membutuhkan	positive
jangan download bututttttt	negative
tambah busuk	negative
maulinda	positive
aplikasinya membantu bagus ditingkatkan	positive
loading gambar lama sampe video buffering	negative
dibatesin masa cuma bksa per hari dahlah lama bayar bayar bayar enakan gratis nyaman	negative
nice	positive
erorr	negative
non aktifin akun sulit tulis sandi benar anggap salah giliran minta kode ngk dikirim kirim pdhl lewat sms dicoba lewat gmail gimana kau ni oon	negative
ribett login masukin tlp susahnya minta ampunn	negative
bgus kdang login balik kluar robot gak login	positive
tulisannya memperbarui tweet	negative
bagus	positive
dehh suka ngelag memb bangtan memenuhi trend kan ga seruan bareng army lainnn yok glowup lagii	positive
sukah aplikasih	positive
paling ribet daftar email ga nomer gajadi ngeselin	negative
pls we need fleet fitur agaainn plssss	positive
terima	positive
bagus	positive
tempat menemukan beritaberita terbaru	positive
good	positive
bngsad ga masuk anjg cape bener	negative
sagat mendukung	positive
dear kau terlalu mengadaada semoga kena covid	negative
mantep	positive
suka mantul bangetttttt	positive
baik	positive
sy suka karna bngt acara filmnya	negative
bukan bonus kuota gratis gua gak bakal install ni	negative
log in ga masukin nama pengguna mana lupa pdhl tlpn sm email lupa kata sandi ttp hrus masukin nama pengguna dftr baru gabisa ktnya emailno sdh trdftar tp dicari ga muncul akunnya	negative
halo fitur space update yaaaaaaaaaaa	neutral
bagus	positive
baru update loading foto video lama bnget	negative
baru	neutral
verifikasinya ribet	negative
bagus	positive
ubahnya dg platform medsos semena utk suspend akun peringatan	negative
bagus	positive
membantu	positive
mantul	positive
lelet buka video	negative
kaga	negative
home	positive
baru dipakai langsung ditanggungkan	negative
sedang masalah membuka muncul beranda langsung keluar install ulang bagaimana	negative
abis update bukannya nambah bagus buruk bales dm lemot suka ngebug diperbaiki	neutral
akun didaftar menerima pesan	negative
menyenangkan	positive
mantap	positive
hehe boi	positive
bagus	neutral
kecewa apknya gak kaya dikit dikit memuat ulangg kirim pesan jga lama terkirim pokoknya apknya jelek kecewa	negative
up date otomatis bug	negative
lesti sayang riski biller riski biller sayang lesti saling sayangg karna baby el saling sayang saling sayang saling maaf saling maaf	positive
jelek	negative
bagus	positive
skrng suka error	negative
buruk baru scroll jam langsung limit biasanya berjam jam dibatasi kek gini percaya ga percaya bakal menurun orang orang main	negative
tolol akun gi tangguhkan mulu	negative
mantaap	positive
bagus	positive
jelek	positive
lengkap	positive
mutar video lelet diback balik paling atas capek scroll anjeng	negative
down inii males bangett	neutral
daftar akun kode verifikasi ga masuk masuk trs tulisan telepon didukung dong benerin orang kan emosi	negative
daftar	negative
ajib	positive
pleaseee delete limit rules	negative
mantapp	positive
burik iklan kau jangan sereng mencul kalau maen game bodo	negative
bagus	positive
lumayan sosialisasi sesama teman baru	positive
top markotop	positive
dd	positive
best application that have	positive
nyesel login gak masukin diperbaiki	negative
hamzah sumur bor bali	positive
nonton video lemot bangetbaru detik an lansung buffering mulukalo lihat foto scroll bagus cuma video doangjaringan lancar	neutral
tiba ngelag gak bida load astagaaa diperbarui kayak gini	negative
oke mantap	positive
knp ditwitter mlh gabisa akun baru	negative
kemarin enga login soalnya kode verifikasi enga keluar milih kode verifikasi krm sms ko enga kirim yya loding lama baca au	negative
timeline scroll with limit irritating	negative
anehada pembaruan update perbaiki donk	negative
mantul	positive
membantu	positive
menerima kode verifikasidan ngga masuk wa sms gimana ampun	negative
teman gabut	positive
susah masuk keluar maksudnya	negative
sampah	negative
good	positive
baik	positive
fungsi jj	negative
bagus	positive
bug kadang frezze update terbaru	positive
membantu	positive
bowleh bowleh	positive
ntresinart queenstarvandel plaque	positive
sulit daftar konfirmasi telpon kode inggris gua ga ngerti cok bah ga make ga bakalan ga makan	negative
d tanggapi keluhan sya tiba eror stelah update masuk lansung keluar	negative
keren	positive
suka	positive
buruk lupa sandi masuk nama pengguna salah nama penggunanya ketik benar komparasi laporan email entah pilihan link ubah kata sandi melalui email ponsel	negative
semakin konten pemakainya	positive
gimana log in doang susah bebelit	negative
bagus	positive
tuwiter	positive
malesin bngt sumpah	negative
nice	positive
kereen	positive
baguslah best healing cocok suka ngejbjb	positive
perfect	positive
sinyal tweet kurang baguspdhl internet sinyal penuh	negative
suka refresh tweet siih	neutral
baik	positive
cuma twiter ngebacot dikatain alay	positive
membantu	positive
tambahin fitur search base like dong nyari gampang	positive
intinya tetap berkomentar nak hidupmu bergunasekian terimakasih	positive
top	positive
cepat bagus	positive
not bad inpo piral	positive
aduuuuh asuuu	negative
lama mo instal tweet jangan baperan kyak fbong klo nerima post atw koment nerizen	negative
gajelas bener yakali an kena suspend akun baru	negative
bug teweet like tampilin lgi	negative
suka	positive
tiap buka keluar hari loh buka salah jaringan or	neutral
bagus	positive
baca au privatter permintaannya follow follow msh gak perbaiki yaaa	neutral
fitur space sehabis diupdate gabisa dipakeasu kau elon	negative
bagus membantu	positive
gut	positive
aduh	positive
gak login gueeeeeepadahal pernah punya akun ehh masuk gak cuma stuck kode	negative
seru gatau beberapa hari suka keluar klu makai pakai laptop	neutral
baru akun baru suspend mana verifikasi nomer ga seenak nih ga posting mengundang sara langsung kena suspend prosesnya lama mohon penjelasannya	negative
sipppp	positive
bagus	positive
suka	positive
kenpa up ga bukaparahh	negative
uptodate	positive
simple	positive
kalian developer ngantuk gimana masak jauh scroll kebawah tiba refresh	negative
kode vertivikasi pliss lama bangat ber abad	negative
umur tahun keatas blokir	negative
dheo	positive
nice	positive
lama loading sinyalnya bagus	negative
baik	positive
keren	positive
kece maen rp twt	positive
om	positive
payah	negative
good	positive
bagus btw ilham yusuf ismail nonton vidio hayooo hayooo hayoo	positive
daftar gak masukin tolak gila ni	negative
jelek baru update	positive
bagus	positive
suka	positive
mantap	positive
mboh	negative
gi daaaaa	positive
tau	neutral
stop unliking and unbookmarked my stuff please	negative
mantap	positive
jangan paksakan orang mendonlod	negative
bagsssss bgettttttttt	positive
mengatur vidio upload	positive
bermanfaat	positive
suka	positive
best	positive
oke	positive
cant open qrt	negative
apaan ni masa gagal stiap daftar kerja bener donk klo hapus ni gak kau	negative
bbb	positive
suka suka	positive
gagal email dak masuk bener bener jelek	negative
bener orang asik baca thread refresh balik paling atas duh bapuk minta ampun	negative
error	negative
lemot ngapain ngga lemot ku ganti	neutral
bagus	negative
cakep dah	positive
hope can also translate language on account bio	positive
fitur limit gajelas merugikan	negative
oke	positive
jelek afh mmsud dibatesin woelah	negative
tampilan bagus	positive
maaf scroll bawah atas tibatiba keluar mohon developer diperbaiki	positive
mantap	positive
berguna diary online thnxxx	positive
perbarui gabisa buka knpa pdhal sebelumnya pembaruan ga	neutral
lama beud	negative
baik apknya	positive
knpa gua ga download ni ajg dah x stiap suruh instal lgi	negative
mantap	positive
freak	negative
najis jelek	negative
ga macem tiba kena akun sedang ditangguhkan	negative
keren	positive
update perubahan gunanya update kalau gue kira bakalan woww	negative
kereen	positive
ntaps	positive
mantap gan	positive
kuull	positive
mantap	positive
dikitupdate update maksutnya update tetep	negative
update malahan g buka	negative
good	positive
gh	positive
kontollllllll	negative
inilah mmbuat perpecahan buruukkk	negative
minta kode gak dikirim payah hari berturut gak	negative
ahaisbzjsbskxbknnnsibbbsis jsbsjsbxkxksm sisbsnsjzosns sijsbs s sosnsbsk so skssnsosjs issnjsnsjs kssnksnsnsk sisbnskzbs sksbsksj please check your network pala bapak ko	negative
maantap boss q	positive
eror	negative
bagus	positive
sagat dngan disini teman baik makanya beri nilai until	positive
gak space live heran gwa	negative
susah login nyah bang	negative
tingkatan	positive
cepat tepat akurat	positive
tolol	negative
lemot n g auto putar	negative
sdy kamis ai pribadi teyu cari kawan n bb moga kali lurus e prediksi pemula perbandingan tetap ups r	negative
beberapa kali download ga jalan sampe full cuma	negative
burik bit jelek gajelas	negative
nice	positive
we dont need limit things just give back old	negative
tulisan kesalahan teknis	negative
good	positive
good	positive
diupdate melambat gak gegas kayak diupdate	negative
good	positive
oke	positive
bagus wkwkw berkomunikasi masyarakat luar luas online suka	positive
video gambar terbuka sinyal bagus mohon perbaiki	negative
ganggu buka trending mbak open bo ganggu gambarnya blm olshop promo bar gak trendingnya	negative
gajelass masa kena limit cuma scroll doang	negative
good	positive
mantap choy	positive
gg	positive
mantabs	positive
hancur ga verifikasi telpon tutup	negative
belakangan parah	negative
lola	negative
g kgk login ego	negative
bahkan tak pernah post ngetweet bisannya tangguhkan permanen parah tambh parah tangguhkan alasan	negative
kalau ditag orang gak muncul notifikasinya peraturan notifikasinya ku setting tetap gak muncul	negative
ogey	positive
pemilik akun blue ga mencet bantu dong plsss astagfirullah siapa bantu woe sya nganggur mana bayar vitur begituan pls soal baru pihak pls kno yah ampon alhamdulillah sdh hilang kak mohon blue bug dah lama ga main buka twitt	positive
senang	positive
sy pengguna sejak lamatp baru sy tdk dpt masuk mengakses lg dg akun samatolong jelaskankrn sy butuh kejelasan dr pihak operator	positive
mantap	positive
bagus	positive
error ga buka kudu install ulang mulu payah	negative
jossshht puas memakai meskipun terbilang jadul gak pernah bermasalah menggunakan tergantung signal kuaota kebersihan memori	positive
please ga nge tweet pencet tombol tweet ga kalau lewat web jadinya cuma retweet doang	negative
gak daftar	negative
kren	negative
bokep	negative
membantu	positive
masuk gak password bener ga aneh daftar baru mana kode otp ga kirim lewat sms gimana caranya	negative
semoga ui better kedepan	positive
benarbuat esmosi masa daftar ponsel	negative
mantap	positive
suka	positive
ngebug parahhh sinyal g loading gilak	negative
good	positive
pertama pke kurang paham	positive
pesan negatif	neutral
mata orang sebuah	positive
jdi x anjirr	negative
diupdate gajelas gausah nambahin fitur ga pertahanin kyk dibenerin bugnya drpd ngubah jd amburadul	negative
elon for president	positive
perbaiki merasa melanggar kebijakan keluar duh emosi jangan kayak gini dong gulung tikar kalau gini	negative
deket orang menjadi panutan	positive
iya	positive
bsgus	positive
nonton thnx y	positive
baru akun lsg tangguhkan belom postingan hr akun sampe belain beli nomer laen tangguh kan salah akun belom menit lsh tangguhkan solusi gmn solusi mana tangguhkan email nomer gak lepas gak akun baru laen solusi gmn bertahun twtr kendalanya mulu kapan pengguna nyaman masa centang biru aj manjakan pengguna persulit	negative
ribet membedakan mana akun real mana bot sungguh menganyingkan	negative
mantab jiwa	positive
bagus	positive
aneh baru daftar tangguhkan	negative
fleet ilangin salah satu keunggulan asw	negative
menghibur	positive
update berbagai macam berita	positive
suka update	negative
rebrand x ide buruk tolol mas elon sumpah pindah threads	negative
berguna bagiku mengetahui informasi terkini mantap	positive
good	positive
si paling betah tweet akutu	positive
good	positive
mantappp	positive
bug msa scroll jauh eh loncat awal	neutral
masuk akun use pass bnr	negative
nice app	positive
gagal mengirim tweet mulu siang	negative
bagus tau berita kan	positive
mantappppp	positive
susah memutar video dijaringan g	negative
tmn segala kondisi yippie	positive
semakin kesini parah nih aplikasiakun gunakan tahun tiba ditangguhkan gak balik pernah twit aneh menyinggung orang lainkembalikan akun akun penting gara ditangguhkan berkomunikasi tmn lama	negative
seru	positive
daftar susah telepon ga valid mulu	negative
asik scroll bawah tiba tiba naik atas please duh	positive
cepat secepat beritanya	negative
makasa bet ga dwonload ydh jan makasar njing iklan haram	negative
limit	negative
apdet	negative
auto up scroll	negative
baik	positive
mqh	positive
mudah terpecaya	positive
lama kek anjng sumpah aplikasinya kemarin suspend massal akun ga pulak ngirim otp verifikasi akun anjingggg emang lama ngadi ngadi semenjak dimiliki si khontl elon musk	negative
semua lancar setahun aplikasinya	positive
dusunnn	positive
bagus bnget	positive
dear please stop suspend akun ngga melanggar peraturan beg you	neutral
bros switched to x	negative
jempol	positive
error ta kemarin koq ku tiba tiba terhenti ku up date	positive
downlod bozz	negative
elon musik ngentod	negative
seru baca au	positive
bagus	neutral
suka nge bug parah	negative
bagus infosrmative	positive
wah bagus aplikasinya terimakasih berkat berkomunikasi tementemen jauh berada luar kota semoga semakin sukses	positive
mantapp	positive
bebas	positive
seamless	positive
very bad	negative
ditingkatkan	neutral
awal download x saa download ga knpa download kex karna wktu reset pengaturan pabrik semula	negative
diupdate buruk bye	negative
erorrrr trussss	negative
can not handle buffering vids	negative
cacat blokk masa liat video sinyal langsung kb	negative
mantul	positive
ramah	positive
nice apps	positive
nice	positive
berat nonton lancar nonton youtube	negative
uraaaaaaa	negative
sometimes its a little problematic but thats okay	positive
keren	positive
baru	negative
aplikasinya bagus ku	positive
mantap ni mudah berinteraksi drpd sosial media	positive
please brings back fleets future	positive
bokep	negative
ga login hapus gajelas	negative
hancur	negative
bagus memberikan informasi pasitif	positive
update dibukajelek	negative
bagus	positive
oke	positive
bagus	positive
fitur otomatis play videonya skrg ganti kurang nyamankmblikn spt	negative
berdoa minta minta kabulkan tuhan hari harapan kubur semakin kesini membuatku semakin sadar serutin apapun berdoa berpengaruh inginkan terkabul selama menjadi terbaik ku menurutnya and for now maybe until tomorrow stopped praying more to accept and it turns out to make me happier	positive
terjadi bug perbaiki ngelag sedang scroll kadang halaman awal kadang melihat gambar video diputar	neutral
paling sikah	negative
gabisa log in sampah	negative
suka	positive
buka akun baru disuruh ngulang	negative
bagus apknya	positive
cara susah	negative
aktifasi disuruh masukan kode verifikasi kode ga pernah dikirim kan bangke	negative
ntap	positive
bagus	positive
good job	positive
bagussss	positive
bagus cukup membntu	positive
bagus	positive
nggk masukin	negative
bagus deh	positive
knp gabisa daftar arghhhhh	negative
moga dapet keberkahan	positive
ribet	positive
update an tiap sebentar kalau update lelet d perbaharui gak searching hufftttbingung tuh	neutral
bagus	positive
dikirim kode konfirmasi	negative
salah satu media sosial memberi informasi menarik	positive
kurangin gada ngasih notifikasi orang ngetweet jaringan stabil uda aktifkan notifikasi kadang beranda ga nampil hapus data trus login baru nampil	neutral
babi dah jam gue gak login	negative
klen bumrik	positive
pembaruan error	negative
asik	positive
keren bangetbagus	positive
nice	positive
gajelas verifikasi ribet suruh verifikasi email mana browser segala mana akun baru musti satu lo verifikasi ribet akun ribet siapa main gajelas gini mikir dong	negative
grate	positive
oke	neutral
lanjutkan	positive
awesome	positive
sampah politik	neutral
baru mencoba	neutral
→ω→๏๏̃‹•д	negative
bug	negative
kali download gagal trus hadeh	neutral
apaan ga sumpahgua akun baru sulit amatkaya jebolin perawan cewek sulit	negative
turun ye muter video lemot buanget kirain provider wifi ku lemot loading gambar luemot kesini tolol ni app	negative
mantaf bro	positive
nice	positive
lumayan	negative
hotayo	positive
baca au cerita liat trending baca thread tau berita dgn cepat base base teman lagiiii	positive
diupdate error mulu parah	negative
pekerjaan	positive
astagfirullah ngotak iklannya muncul mulu taik	negative
nonton video	positive
good	negative
sgt membantu apliksiy	negative
mantap	positive
jelek tiba akun w kluar sendirimau login	negative
nice	positive
alright amazing	positive
baik	neutral
bagus	positive
jelekkk	negative
manatap menen	positive
muantulll	positive
keren	positive
update scrolling lag spesifikasi smartphone cukup tinggi	negative
scroll tiba represh menggangu	negative
mantabs	positive
jelek	positive
by lock	positive
kode gak muncul benar pulsa diperbaiki	negative
error	negative
aneh suuuliat vidio gabisapdahal sinyal wifi bagus bagus aje	negative
bagus bangettt butter bts ͡ ͡ ͡	positive
baik	positive
top	positive
terimakasih exo alasan gue install app disini gue nemuin orang orang baik gue nyesel gue ga install dlu apapun app bener bener berharga gue	positive
very nice	positive
atuh segala limitt	negative
mantaappppppppppppppppppppp	positive
maaf ko vidiony macet pdahl sinyalny bagus	negative
dah gitu aj	positive
he said free why pay	negative
kayak facebook	positive
gajelas	negative
video ga muter loading	negative
tv online rer s essentials	neutral
keknya mending buka google chrome sekalian pakai	negative
cie download cmn utk vokehp	positive
update berat	negative
serruu verry good	positive
ama ga liat video beranda giliran foto lancar giliran video kayak ga responnya jaringan	positive
kesuspen gara taun ga setparaaah	negative
ko ga daftar yah masukin telpon tp ga kode konfirmasi masuk gmn nin min	negative
akunku ngga pernah melanggar peraturan ditangguhkan	negative
jleggg masa dikit limit	negative
seriously elon you have to learning from jack	negative
vide blank hitam	negative
halahhhh kontolll	negative
ga usah dijelasin kalian tau	negative
bkp	positive
